date_time,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp
081610,19.0275501,0,0.205368583,98.99904133,0,7.396383971,1925.904767,22.55952995
081620,19.4303033,0,0.188617033,98.99743661,0,7.99998239,1852.178639,22.96063857
081630,18.83193841,0,0.284692591,98.92533734,0,8.031151065,1927.977591,22.79538463
081640,19.50492327,0,0.191554292,99.09052027,0,8.566629536,1982.790725,23.4705595
081650,19.31377945,0,0.259539019,99.08460822,0,9.835954404,1918.031091,22.94969622
081700,19.04564589,0,0.123370588,99.08105337,0,10.1615145,1890.657114,23.12454115
081710,19.26629053,0,0.185608913,98.91954531,0,10.22711849,1868.461273,22.37344746
081720,19.11723424,0,0.149952889,99.01859091,0,9.380818746,1974.150784,23.29194139
081730,19.10419097,0,0.068894284,99.06021623,0,7.323938754,1899.453004,22.49048748
081740,19.05445913,0,0.2368137,98.97948322,0,7.7067254,1938.864628,23.23000778
081750,19.05244343,0,0.253722813,98.92379964,0,8.4952976,1883.983982,22.6697723
081800,19.21532492,0,0.196381278,98.94478546,0,10.34746819,1902.272161,22.37662646
081810,18.82561345,0,0.257204856,99.03951275,0,7.497361274,1991.900743,23.56072167
081820,19.60587174,0,0.11003677,98.94333596,0,7.87183918,1938.182455,22.30564062
081830,19.01300942,0,0.213575219,98.90320834,0,8.343818288,1970.677268,22.7424638
081840,19.32644184,0,0.259702433,98.98447676,0,7.606173942,1873.225679,22.9088835
081850,19.09741688,0,0.273012636,98.96754189,0,7.58549435,1912.443037,23.32578915
081900,18.96832535,0,0.221649967,99.02512466,0,8.444802759,1942.122417,23.27555868
081910,19.08871445,0,0.116774881,98.92804361,0,9.425569283,1938.076435,22.9566049
081920,19.24563131,0,0.208331729,98.91688083,0,7.782785641,1969.705717,23.33234427
081930,19.32275142,0,0.217039331,99.00300099,0,7.623988861,1914.688188,23.82040672
081940,19.19705397,0,0.263585308,99.04348043,0,8.443014142,1902.860179,22.51915627
081950,19.2962498,0,0.13116159,98.98182248,0,6.730245913,1971.707076,23.25817044
082000,19.12003645,0,0.191793597,99.09404477,0,9.983189922,1956.216658,22.61631763
082010,18.96204753,0,0.318915524,99.02602105,0,8.694108726,1866.711442,22.20473374
082020,19.3884384,0,0.335678973,99.05190727,0,9.711785637,1928.922391,22.66189977
082030,19.29437594,0,0.169873152,98.96170218,0,8.996407958,1907.788718,22.54963978
082040,18.83761219,0,0.26657127,99.07194654,0,9.936765631,1907.910867,22.94278253
082050,19.01944203,0,0.260025678,98.9169306,0,8.917381307,1985.740391,23.56194507
082100,19.21592767,0,0.279727109,99.01862197,0,8.180249553,1931.892298,23.04903567
082110,19.38433855,0,0.223949198,99.08488845,0,7.876085059,2011.478084,22.79781535
082120,19.26944784,0,0.310601867,99.04608733,0,9.135635102,1967.748107,21.99873432
082130,19.574839,0,0.272974292,99.07232079,0,8.238788697,2006.81575,23.01478936
082140,18.9159472,0,0.260252447,99.02684866,0,9.570301889,1896.097915,23.67306702
082150,18.98464568,0,0.133341934,98.94209127,0,8.212592653,2002.704664,22.72833397
082200,18.90468168,0,0.251353798,99.02468229,0,7.693436184,1920.122776,21.95876243
082210,19.1935967,0,0.246806031,98.98933413,0,7.481340122,1925.692742,22.14581816
082220,18.84560095,0,0.157677094,99.05039621,0,9.979070411,2006.53435,23.76430863
082230,19.31560647,0,0.207677135,99.00931175,0,9.232678346,1898.691234,21.9705567
082240,19.52292349,0,0.152788501,99.05234972,0,7.111104291,1982.055894,22.26057693
082250,18.9244328,0,0.16204056,98.99195208,0,7.80361693,1965.335712,22.06784806
082300,19.14567711,0,0.295834287,98.96538589,0,9.179103951,1983.561798,23.33247519
082310,18.86238282,0,0.16800451,98.90565307,0,9.821697906,1973.557758,23.45956397
082320,19.04910002,0,0.179236053,98.92213424,0,8.696797812,1866.009717,23.12498421
082330,19.19196536,0,0.225849284,98.9886913,0,7.681674187,1896.033246,23.56292328
082340,19.36447677,0,0.272536296,99.01978995,0,9.609978037,1938.323088,22.95553249
082350,19.17056235,0,0.272250508,98.98616997,0,9.466983571,1859.964097,23.36375584
082400,19.13450333,0,0.127574711,98.99364181,0,9.103516087,1931.880288,22.81483531
082410,19.58476776,0,0.142113413,98.98059079,0,7.162208748,1970.783714,22.85477089
082420,19.07116236,0,0.081214163,98.93294123,0,9.143163996,1901.546733,23.50549903
082430,19.43699895,0,0.305656483,99.06604216,0,9.513866303,1969.066322,22.74086575
082440,18.97874073,0,0.24628712,99.0988305,0,6.965999293,2018.380983,22.10527308
082450,19.22999321,0,0.101671383,98.90746506,0,9.671168111,1974.291539,22.49105699
082500,19.30817478,0,0.183047478,98.99254034,0,7.907255173,1928.949745,23.16227434
082510,19.26161653,0,0.241188126,99.02787759,0,8.872252443,2013.390787,22.67977544
082520,18.96337655,0,0.11999233,98.95477797,0,6.816711316,1886.693356,22.24968207
082530,19.22696733,0,0.167057217,98.9066257,0,9.097187333,1896.152027,23.01929224
082540,19.4124973,0,0.249194159,98.94808908,0,7.242920843,1971.981014,22.42078674
082550,18.98773152,0,0.115868537,98.97099466,0,9.768773207,1932.480997,22.51030804
082600,19.53766079,0,0.247650209,99.09252467,0,8.110593987,1853.713127,23.60561584
082610,18.98656563,0,0.302600298,98.90220119,0,8.913135231,1865.780505,22.40270429
082620,19.42461729,0,0.167363371,99.06706872,0,8.339073372,1954.705395,23.33080616
082630,19.53905693,0,0.175534152,98.98992396,0,8.298314375,1972.036343,23.28216551
082640,19.54658225,0,0.290412608,99.09441737,0,8.562190598,2008.534962,22.10524375
082650,19.26760035,0,0.192514055,99.09186223,0,9.253884398,1946.480738,23.08590554
082700,19.33055691,0,0.239426481,99.06091561,0,7.053078828,1939.473928,23.48816791
082710,19.05948279,0,0.137487886,98.95144916,0,9.841397043,1910.264167,23.54077277
082720,19.135123,0,0.094096171,99.02297361,0,7.594959804,1926.735167,23.4776718
082730,19.08812077,0,0.175402372,98.95711236,0,8.866450041,1995.166395,22.44908104
082740,19.3179848,0,0.198033774,99.00347578,0,9.431201885,1961.505755,22.97114002
082750,18.80090855,0,0.126750875,99.06866416,0,8.955815642,1930.792579,22.8654723
082800,19.12422563,0,0.254851145,98.99356036,0,10.211077,1891.187195,21.96918242
082810,18.98007189,0,0.28454705,98.99351532,0,7.054333702,1971.151562,22.34503681
082820,19.29903887,0,0.146385462,98.9442347,0,6.799890735,1903.362252,22.18590048
082830,19.22204578,0,0.09147685,98.901022,0,8.262822552,1993.801795,23.47834552
082840,19.05804152,0,0.22950917,98.94205197,0,9.357420067,1933.485136,23.8225122
082850,19.31830495,0,0.075442046,99.07468399,0,8.180141756,2008.019874,22.89734776
082900,19.17177951,0,0.221900051,98.91090447,0,8.235721811,1907.439033,22.44290186
082910,19.12171682,0,0.184602919,99.06262248,0,8.93845455,1970.936192,22.90520959
082920,19.38471526,0,0.164204151,99.02074051,0,6.839703183,1906.345856,23.20720973
082930,19.0221221,0,0.229453641,98.98940015,0,8.403067276,1898.107096,22.5391204
082940,18.9805313,0,0.303688419,98.90355396,0,7.389422191,1947.284494,23.45980575
082950,19.35259005,0,0.207952667,98.98851271,0,8.812609022,1982.773337,22.58025151
083000,19.21117271,0,0.227136106,98.93252017,0,9.267909552,1951.535136,22.4976961
083010,18.9687927,0,0.279016936,98.98710675,0,8.467467385,1963.530158,23.42699913
083020,18.96765044,0,0.140023997,99.05194895,0,8.956306523,1870.878447,23.06526936
083030,19.32112321,0,0.266985729,99.01680282,0,8.3296003,1914.660865,22.13085503
083040,18.83569958,0,0.269090295,98.97185244,0,8.216206113,1890.538471,22.66898857
083050,19.4041774,0,0.212189074,99.07279956,0,7.828921472,1950.099653,23.54837086
083100,19.13416801,0,0.089867944,98.98832486,0,8.200664091,1889.355913,21.92690708
083110,19.25336458,0,0.14000767,99.00952997,0,10.3832674,1991.981257,22.99871121
083120,19.36039917,0,0.258708661,99.02160992,0,9.60283086,1949.922868,22.86284638
083130,19.0585394,0,0.312899139,98.96440013,0,10.10907914,1934.395259,22.94660952
083140,18.94219074,0,0.16076152,98.99189616,0,9.15486912,1979.831625,23.19378375
083150,19.05221125,0,0.116596862,99.02588204,0,8.884683122,1907.747528,23.02154726
083200,19.14204669,0,0.119449533,99.01227706,0,8.113379576,1875.434256,22.19511568
083210,19.05691343,0,0.193990354,99.06949309,0,9.762565034,1983.789575,22.50584403
083220,18.95112923,0,0.318846579,99.02412904,0,8.06034267,1996.381102,23.21371241
083230,19.22908238,0,0.225311512,98.95270799,0,9.361324887,1868.232555,23.10376267
083240,19.27046954,0,0.155177202,99.01963888,0,8.988923306,1942.13628,23.21034595
083250,19.46035269,0,0.219445419,99.0649173,0,8.975616941,1982.225676,22.34465242
083300,19.39325466,0,0.117867416,99.0004785,0,8.167658171,1950.067367,22.82983413
083310,19.03937464,0,0.24211702,99.01107598,0,9.006344023,1927.650422,22.09646879
083320,19.5224944,0,0.329457932,99.00021878,0,9.746474106,1934.947581,22.06975253
083330,19.08783387,0,0.187224233,99.0818717,0,8.741754174,1883.34826,22.27154555
083340,19.40136394,0,0.294283283,98.9457923,0,9.189271564,1929.019273,23.27455699
083350,19.38450876,0,0.230415251,98.99431881,0,7.078961436,1862.687373,22.95626738
083400,19.25629036,0,0.239126859,99.05013232,0,9.417857091,1978.381678,22.89212916
083410,18.92170199,0,0.177839729,98.94207808,0,7.733047917,1879.038082,23.81880798
083420,19.39766022,0,0.257147226,98.97516066,0,9.405184631,1942.251757,23.01042974
083430,19.0621997,0,0.284973453,99.08345705,0,9.88099134,1954.279329,23.08590912
083440,19.19177502,0,0.233732805,98.93764783,0,9.119260818,1908.628751,23.70770449
083450,19.51456509,0,0.095927076,99.00980168,0,8.020684719,1980.624997,22.41587003
083500,19.20233214,0,0.266688154,99.08439785,0,9.653590372,1873.593818,22.57061133
083510,19.17203594,0,0.141145234,99.0785089,0,8.080534459,1884.227739,23.60702529
083520,19.37174543,0,0.322378873,98.95503058,0,9.158545072,1878.547067,23.30276367
083530,19.16773962,0,0.160302867,98.97025824,0,7.993283487,1927.568208,23.17904458
083540,19.6584205,0,0.283819151,98.90619747,0,7.833692199,1949.720937,22.61696939
083550,19.71260185,0,0.21735475,99.00867572,0,9.31580214,1890.991535,23.55085674
083600,19.14433195,0,0.213953317,99.05700493,0,9.401278022,1887.90771,23.50669937
083610,19.09104557,0,0.323781895,99.0555869,0,7.287024845,1941.961604,23.53552426
083620,19.04790622,0,0.192113237,99.06991506,0,8.03195858,1905.670165,22.9781633
083630,19.23335203,0,0.211287957,98.97575618,0,9.744246585,1924.847419,22.81358662
083640,19.08586271,0,0.099630961,99.06196566,0,7.732536636,1880.410713,22.15127043
083650,19.51016561,0,0.266641473,99.06265271,0,8.180897024,2011.06496,23.78100089
083700,19.3445307,0,0.203566393,99.06864356,0,8.362989308,1851.530462,21.95299085
083710,18.92313599,0,0.327705897,99.02733946,0,7.14825296,1888.668676,22.86272294
083720,19.00042226,0,0.242810122,99.09937105,0,9.639890907,1932.518187,23.64237003
083730,19.08448459,0,0.265914834,98.96304054,0,8.629962364,1971.772818,23.10521833
083740,19.20472567,0,0.148958978,98.97851824,0,7.88366582,1901.294279,23.81922632
083750,19.25972233,0,0.157431567,99.0256856,0,8.805518769,2025.708555,22.67074996
083800,18.84863418,0,0.212142799,99.06759259,0,8.186051668,1975.920421,23.55217189
083810,19.43808259,0,0.13014643,98.97888362,0,8.41679712,1888.903114,22.53926822
083820,19.12882375,0,0.138009167,99.008374,0,8.632535056,1928.231001,22.10031737
083830,18.98873112,0,0.213271608,98.9642511,0,8.079352267,1928.423335,23.01139553
083840,19.05296273,0,0.260403388,98.96230664,0,10.09015459,1929.452702,22.0367994
083850,19.3677641,0,0.174868426,98.94931414,0,8.509378699,1916.049607,22.78236683
083900,19.19104993,0,0.100949055,98.90319677,0,8.86748346,1961.615237,23.13748387
083910,19.00348761,0,0.151838046,99.08958008,0,8.575144299,1884.769389,22.46736978
083920,18.93494681,0,0.170928746,99.01663027,0,8.111905434,1925.455811,23.31033114
083930,19.13371322,0,0.221882089,98.97286153,0,9.085552502,1924.084247,23.73015898
083940,19.43391758,0,0.154273128,98.9155843,0,9.037781014,1910.135482,23.23067051
083950,19.34788154,0,0.27776451,99.02359882,0,9.523968936,1970.907835,22.19166544
084000,19.16187787,0,0.292683101,99.03563518,0,8.190295088,1966.348468,23.56918815
084010,19.265377,0,0.140591087,99.01518098,0,7.22483857,1963.682321,23.32860332
084020,19.36378775,0,0.144359917,99.09804372,0,7.890284919,1974.471982,23.62631374
084030,19.14247886,0,0.276054508,98.95580232,0,9.682033661,1929.447214,23.6249476
084040,18.98332841,0,0.264530426,98.96557253,0,9.451954135,1968.354222,23.01122712
084050,19.24007805,0,0.088093049,98.98263949,0,9.487351933,1965.024454,22.6291947
084100,19.06705767,0,0.096272118,98.90642906,0,9.625548059,1980.563872,23.55102216
084110,19.01850661,0,0.068090268,98.90776075,0,8.817855181,1905.645492,22.61769497
084120,19.09154552,0,0.124072133,99.03162891,0,8.556471259,1986.777113,23.09296683
084130,19.67780828,0,0.286049346,99.08494506,0,7.307323867,1898.492514,23.96055702
084140,19.48774361,0,0.138989961,99.09960714,0,9.253126536,1977.053831,22.89644455
084150,19.03368274,0,0.316528741,98.94411285,0,7.111632717,1919.022262,23.41103318
084200,19.49324998,0,0.155318694,99.07902573,0,8.461567654,1987.686069,22.58694123
084210,18.85372219,0,0.164930776,99.01836276,0,9.434232428,1955.083591,22.78177454
084220,18.81070727,0,0.158171502,98.92986287,0,7.716198436,1906.129627,23.12915698
084230,19.2508629,0,0.171976105,98.9977059,0,7.401835315,1953.418595,22.15506407
084240,19.22163774,0,0.203171643,98.95349611,0,8.437232109,1904.65114,23.34261157
084250,18.88831615,0,0.229037106,98.99673469,0,8.785483725,1969.086541,22.21239376
084300,19.50057987,0,0.21774331,99.04700591,0,8.956756179,1904.638969,23.33595109
084310,19.0878434,0,0.199874337,99.08965628,0,7.795019089,1910.256227,23.1253733
084320,19.09736074,0,0.175743782,99.04822075,0,8.940059676,1903.317704,23.21084516
084330,19.29688449,0,0.09392939,99.04570143,0,10.38113785,1920.666504,22.73468437
084340,19.28684336,0,0.247197476,99.02939158,0,9.127355857,1979.868585,22.7437401
084350,19.13315707,0,0.239536353,98.90573933,0,9.550045233,1937.388636,22.65233451
084400,19.44246419,0,0.281898189,98.96165002,0,7.699483728,1989.35487,22.31270358
084410,19.16962914,0,0.137467871,98.99840085,0,8.593797067,1995.578604,23.28909456
084420,19.38718197,0,0.275765554,99.09246468,0,7.688616385,1893.911011,23.04800921
084430,19.55111296,0,0.185549992,98.94848919,0,7.295212353,1885.996028,22.54311506
084440,19.18343474,0,0.230781018,99.07686265,0,7.756149844,1952.818755,23.24245193
084450,19.49084326,0,0.299572525,99.07396115,0,7.112181684,1873.782837,23.1360687
084500,19.1636057,0,0.299642954,99.08726277,0,8.991335427,1903.68208,22.67284454
084510,18.82211647,0,0.07692546,98.92369872,0,8.161027785,1969.785748,22.18493208
084520,19.46317583,0,0.211407451,99.02954844,0,9.441029202,1976.599256,23.42039132
084530,19.0495807,0,0.101352701,99.0694289,0,7.914030783,1986.021533,23.60858492
084540,19.17025073,0,0.174640246,98.99531748,0,9.433292808,1901.398592,23.20799765
084550,19.40243483,0,0.202056024,99.04550077,0,8.603718229,1866.491515,22.05563381
084600,19.45722847,0,0.128163541,98.9655154,0,7.645710866,1901.619695,22.26942223
084610,18.96460463,0,0.187587527,99.08695104,0,8.252591518,1939.171673,22.81323858
084620,19.46756186,0,0.232746301,99.0829784,0,8.801344075,1897.655931,23.47645619
084630,18.97164872,0,0.235646942,98.90121452,0,7.933339048,1924.891523,23.10339963
084640,19.38146429,0,0.187218624,98.94136342,0,9.988615748,1927.933088,23.64564214
084650,19.31722625,0,0.127290414,99.08896656,0,9.443422502,1941.84224,21.98569303
084700,19.26559537,0,0.155471626,98.90127834,0,8.956537152,1962.325274,22.15383492
084710,19.49448978,0,0.1714337,98.94323875,0,7.55060903,1857.095761,23.24969785
084720,19.00880722,0,0.23102528,99.04277462,0,9.58348712,1983.8259,23.44517283
084730,19.49549139,0,0.13397158,99.0195317,0,8.21912198,1878.694586,23.6065602
084740,18.88188462,0,0.199420317,98.9005716,0,8.491748486,1975.0744,23.65421185
084750,19.33675272,0,0.147846854,99.01856973,0,9.348237171,1917.172805,22.85846271
084800,19.19120082,0,0.235974859,99.09752023,0,10.50288971,1988.614936,22.07953269
084810,19.03169328,0,0.180024952,98.99220451,0,7.762902928,1982.465735,22.60348512
084820,19.5262623,0,0.08755622,98.90368197,0,8.479683441,1885.537892,23.19550627
084830,19.30268024,0,0.264842219,99.00990117,0,8.264669825,1943.029357,23.34282338
084840,19.51247626,0,0.247362293,99.0573022,0,9.429138219,1902.341019,22.08892246
084850,18.86212724,0,0.316528898,98.98927579,0,7.271751054,1925.164411,21.97354503
084900,19.36990101,0,0.141753415,98.94180608,0,8.529171272,1931.568304,23.47637637
084910,19.49142641,0,0.281507998,98.93700646,0,7.724268725,1880.758847,23.14619712
084920,18.92075226,0,0.263654471,98.9990134,0,8.226416276,1960.439247,23.11125758
084930,19.35708615,0,0.153989919,99.06577333,0,8.152426809,1948.442024,22.45235994
084940,19.55437652,0,0.175633834,98.9007983,0,9.235072819,1946.52267,22.59216953
084950,19.43384343,0,0.203525689,98.94877868,0,8.484150993,1977.893228,22.39558595
085000,18.96026739,0,0.265723533,99.09599138,0,8.04641029,1963.788762,22.96464868
085010,18.96237823,0,0.199222072,98.95977061,0,7.883640386,1963.611441,22.7535257
085020,19.51335349,0,0.138146091,98.96118413,0,7.364352111,1862.760519,23.15956561
085030,19.35855521,0,0.092346813,98.9655976,0,7.52438027,2013.212021,23.1641567
085040,19.15642252,0,0.183879267,99.00903208,0,7.70315672,1937.083017,23.5217855
085050,18.90279328,0,0.259178458,98.98840802,0,7.239164952,1920.451374,22.56070856
085100,19.20067993,0,0.199114113,98.90305403,0,10.29781654,2001.88472,22.77234132
085110,19.17806688,0,0.181545643,98.95514637,0,9.902596149,1993.871045,23.27056708
085120,19.3691776,0,0.248997681,99.07921058,0,6.654976986,1966.861873,23.41738443
085130,19.44355756,0,0.220850883,98.985151,0,9.857324781,1957.9332,22.94453961
085140,19.00209221,0,0.301234966,98.98332557,0,7.643980529,1913.577148,23.48853692
085150,19.01857753,0,0.149173093,99.05131374,0,8.606402165,1933.856083,22.80609341
085200,19.04576693,0,0.272069676,98.97478841,0,9.948851534,1881.322604,22.95242319
085210,19.67923521,0,0.097285009,99.02953802,0,8.806629828,1977.830921,23.60639715
085220,19.14564976,0,0.157466706,99.09005683,0,8.61184973,1969.377026,21.9410176
085230,19.29593993,0,0.159350573,98.93236883,0,6.990679691,1918.99825,22.10080864
085240,18.87420635,0,0.284426085,99.01313149,0,9.403185014,1903.898535,22.06988246
085250,19.1486364,0,0.30281393,99.07982618,0,7.892240667,1968.269371,22.38645085
085300,19.11130037,0,0.288140795,98.97233206,0,10.21706114,1890.296828,23.07790332
085310,19.19255586,0,0.163112971,98.90915075,0,10.31685048,1962.754248,22.27489411
085320,19.10843288,0,0.25191943,98.9361717,0,7.660074199,1956.695046,22.6340454
085330,18.91525666,0,0.22515744,98.99641006,0,7.325055817,2006.270743,22.42653439
085340,19.14198586,0,0.23224336,98.99219676,0,8.379969564,1921.054303,23.24015675
085350,19.33241662,0,0.193860922,99.0821669,0,8.89203308,1973.902706,23.68002423
085400,19.07338334,0,0.275785204,99.01875199,0,9.20045972,1927.807932,22.27221832
085410,19.10673462,0,0.117938118,99.0619993,0,9.035126363,1881.43206,23.29497272
085420,19.14190061,0,0.18544793,99.01475774,0,8.638744081,1945.43161,22.67581888
085430,19.4480882,0,0.198245389,99.02538885,0,7.811038471,1935.300165,23.30780909
085440,19.02367787,0,0.313420905,98.96626664,0,9.373072128,1981.698919,23.41495095
085450,19.08165466,0,0.151489292,99.07590553,0,7.562563422,1981.682918,23.47478924
085500,19.49937116,0,0.144574971,99.03872373,0,7.017106807,1971.81786,22.53282936
085510,19.20555118,0,0.303727813,98.98735996,0,7.519140827,1971.823218,22.39610848
085520,18.90078803,0,0.162317644,98.95059107,0,9.178159862,1990.045154,22.14266946
085530,19.49110795,0,0.270197297,99.0777057,0,7.956182347,1986.940873,22.90542889
085540,19.45626164,0,0.159875294,99.08051354,0,7.976606908,1890.927956,23.63433753
085550,19.01749452,0,0.256432474,99.01567467,0,8.2801448,1948.170973,22.3160231
085600,19.43425285,0,0.277444924,98.91635394,0,8.284052556,1974.086244,23.34198758
085610,19.05790357,0,0.247621801,98.94604847,0,9.616057963,1974.608066,22.18992154
085620,19.55571128,0,0.273132309,99.02149057,0,7.708858069,1869.932801,23.23447335
085630,19.14092582,0,0.095265373,99.08196704,0,10.32904005,1900.17256,21.93995955
085640,19.19385683,0,0.261162152,98.95193365,0,7.026012392,1929.425411,22.35492885
085650,19.1262003,0,0.203977014,99.05355433,0,8.114362581,1925.160982,22.83137675
085700,19.50629324,0,0.199567895,98.99212151,0,8.68542889,1930.348373,22.3509212
085710,18.98754649,0,0.205203441,99.04113778,0,10.28800405,2000.050426,23.05707865
085720,19.51453111,0,0.174455582,98.93550872,0,7.939245298,2020.647497,23.51817823
085730,19.24535118,0,0.23722871,98.92940014,0,9.007894307,1873.119823,23.79467135
085740,19.16531834,0,0.192095586,98.94007688,0,8.345066956,1961.033434,23.46747848
085750,19.36366463,0,0.194163682,98.94620987,0,9.304772458,1960.555837,22.09276864
085800,19.16568353,0,0.202811536,99.0037227,0,9.055294573,1964.605612,22.99158915
085810,19.20627548,0,0.108326536,98.95922474,0,7.547875615,1969.929652,22.04162369
085820,19.39734854,0,0.263873046,99.07728686,0,9.392145115,1962.685324,23.10148585
085830,19.33539714,0,0.225568436,98.94307998,0,6.914317161,1974.376328,23.3443243
085840,19.30490564,0,0.228882562,99.03851907,0,10.30539653,1974.814443,22.28715011
085850,18.88052734,0,0.193044515,98.95249174,0,7.927994148,1928.088354,23.70033419
085900,19.40369556,0,0.231947057,99.04279173,0,8.689297169,1963.079702,22.9215991
085910,19.24673129,0,0.23438093,99.08690382,0,8.043077273,1934.020896,23.10054095
085920,18.94522393,0,0.097051266,98.99275358,0,8.748208086,1912.489642,23.71606399
085930,18.92729178,0,0.258280958,98.92269315,0,10.30197569,1863.227213,22.45980591
085940,18.90972312,0,0.308918339,98.99024525,0,6.60552806,1884.812965,22.51235023
085950,19.18815976,0,0.2567616,98.96115225,0,9.495882392,1884.334552,23.5602655
090000,20.93882214,0,0.3009818,96.91221961,0.109630144,10.01005482,1999.981606,24.87815466
090010,20.29480984,0,0.358722114,92.90733265,0.070290916,9.95443751,2000.023331,27.98254481
090020,20.25706412,0,0.407594237,98.44785722,0.116915723,9.974488232,1999.983233,26.39048974
090030,19.65265726,0,0.444139365,93.621594,0.094525009,9.950633805,1999.990252,26.32189082
090040,20.63562647,0,0.298696165,93.6186582,0.08854497,10.01761493,2000.05538,24.78445596
090050,20.52030817,0,0.423979069,95.24384867,0.030343828,10.02098713,1999.955339,24.98010261
090100,20.91010689,0,0.358844815,100.2621614,0.013272546,10.02100351,2000.08088,27.34742886
090110,19.87522213,0,0.284535504,93.70428334,0.024588857,10.07731784,1999.900849,25.2045149
090120,20.08259098,0,0.347203526,97.72941109,0.072336962,10.04364339,1999.926134,23.8576778
090130,20.84084587,0,0.456929333,93.41086664,0.091771461,9.938339206,1999.907479,26.94224037
090140,20.89641725,0,0.373132342,94.11303374,0.07594984,9.916534562,2000.043601,25.03424448
090150,20.34870461,0,0.34172962,94.30994925,0.088402825,9.926718308,2000.041296,26.5710709
090200,19.97204702,0,0.473923368,94.90493978,0.019968216,9.968880442,2000.050891,28.32338869
090210,20.90554851,0,0.324989166,95.89614584,0.023206865,9.905863998,1999.955421,23.64885783
090220,20.0318767,0,0.302767993,95.4038754,0.029969666,9.977888473,2000.002858,27.71366681
090230,20.86483674,0,0.403379575,97.05819216,0.055951949,9.970786985,1999.941074,28.40239327
090240,21.04615245,0,0.51685769,96.27716638,0.026820933,9.908030126,1999.989255,25.73172341
090250,19.52922071,0,0.472110377,99.73774366,0.070130286,9.933411693,1999.903522,25.97028358
090300,19.96134674,0,0.490540154,98.48118642,0.059737157,10.05750024,1999.972448,25.36855748
090310,19.8691335,0,0.28741983,98.20147666,0.021629462,9.945628586,1999.940589,28.79811522
090320,19.57330597,0,0.440863965,97.97517661,0.022250321,10.05119649,2000.060767,24.69199976
090330,20.67290979,0,0.504865781,93.20085959,-0.013760165,10.08292801,1999.925297,25.59065823
090340,20.40165658,0,0.437596569,99.16228429,0.089679322,10.07439796,2000.067659,25.30660683
090350,20.03792316,0,0.353262535,96.47280287,0.082332337,10.09923589,1999.936253,27.15666876
090400,19.87247578,0,0.504830237,93.32193552,0.113677087,10.04203424,1999.967388,27.44409146
090410,20.47239709,0,0.342534676,93.52645507,0.029106427,10.00079108,1999.987676,26.31070027
090420,20.48080012,0,0.463326029,91.44222841,0.034987175,10.05906831,1999.940254,26.3011216
090430,19.85829216,0,0.367990687,95.76860484,0.062375213,9.963382367,2000.07258,28.15166781
090440,19.58500884,0,0.36341918,93.74965727,0.055653715,10.01238312,1999.970945,25.04543669
090450,20.84819073,0,0.396263709,91.85091528,0.044664696,9.979853232,1999.986749,26.55455826
090500,20.67004882,0,0.406828621,94.44066913,0.001902491,10.04289081,2000.058267,24.80650989
090510,20.68861629,0,0.33074313,96.34279001,0.060518996,9.907705732,1999.938913,24.68216853
090520,19.91971352,0,0.486949393,97.05284814,0.053958242,9.973340208,2000.044863,24.25253137
090530,19.62483491,0,0.310105709,96.91735942,0.027039537,9.977413589,2000.094299,26.23440991
090540,20.11291125,0,0.452468551,93.33198656,0.001765856,10.09170874,2000.035071,25.57924677
090550,19.93751213,0,0.485318925,93.74569937,0.072159215,9.994719368,2000.005848,25.85849506
090600,19.9265785,0,0.490882647,96.20794644,0.06226239,9.940751913,2000.037833,24.95348304
090610,19.82627117,0,0.428579283,94.73624539,0.009397725,10.08191413,1999.911694,24.90395117
090620,20.51481446,0,0.521818792,94.5331313,0.063298347,10.01131049,2000.035262,25.36273673
090630,19.81995874,0,0.33019625,97.51062913,0.039495114,9.972025238,2000.093484,25.14106639
090640,20.26282782,0,0.409248923,94.84615577,0.054102334,9.926249403,2000.017544,24.29250338
090650,20.74374948,0,0.473137267,97.27765714,0.029223923,9.952537864,1999.900013,23.91208268
090700,20.1771174,0,0.445282255,97.15615812,0.018755416,10.00690234,1999.968498,25.39177204
090710,20.44958671,0,0.441536878,96.30767578,0.06166837,9.991972596,2000.030466,27.94077857
090720,20.75332297,0,0.490041677,92.88343398,0.021742614,9.965157209,2000.030281,28.599934
090730,20.26254577,0,0.378349154,98.71701957,-0.006580417,10.00065423,2000.056691,25.30351274
090740,20.15316413,0,0.346947146,94.51990708,0.101430045,9.906919613,2000.086556,26.12901967
090750,20.71812615,0,0.465118924,92.67353365,0.015766924,10.03954754,1999.924088,23.80974468
090800,20.03980828,0,0.282666817,93.77461517,0.061268756,10.09705066,1999.924308,25.79619756
090810,19.87884354,0,0.34314544,92.89654598,0.063836657,9.909407679,1999.934586,26.42008925
090820,20.92629188,0,0.336437936,93.57026993,0.048455028,10.05594651,1999.94188,27.54190361
090830,19.50489807,0,0.41528441,98.35696084,0.014514235,9.969165117,1999.98015,24.52661512
090840,21.10402773,0,0.45091882,96.06801773,0.047429135,10.01977294,2000.016753,26.31206755
090850,20.30155091,0,0.457098144,96.85331896,0.088329223,9.930607773,1999.94327,25.95820309
090900,20.12327503,0,0.424200965,94.50482534,0.03433361,10.06453787,1999.949898,27.25475323
090910,19.94106665,0,0.341894743,93.75110194,0.06631715,9.950801383,1999.999086,23.95059228
