,date_time,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp,now_aod,before_hour_aod
6039,05-06 17:46:30,26.10552953,0.0,0.926637457,85.62417477,0.0,9.94083486,1999.905604,28.47728931,110.98625,286.46575
6040,05-06 17:46:40,26.12138073,0.0,1.196547312,85.26635165,0.0,9.936607872,1999.957724,29.6978038,110.444444,286.165556
6041,05-06 17:46:50,26.21992672,0.0,1.688071959,85.67263952,0.0,10.05323958,2000.01414,28.46599453,109.902639,285.865361
6042,05-06 17:47:00,26.17859701,0.0,1.608691154,85.40425417,0.0,9.906351116,2000.094159,29.14445577,109.360833,285.565167
6043,05-06 17:47:10,25.98425568,0.0,1.488078088,85.3489357,0.0,10.01092146,2000.020344,29.02689213,108.819028,285.264972
6044,05-06 17:47:20,26.09101129,0.0,0.724103751,85.31707882,0.0,9.987324849,2000.099866,28.49474408,108.277222,284.964778
6045,05-06 17:47:30,26.32800678,0.0,1.58724487,85.10879441,0.0,10.02120839,2000.041831,28.40361078,107.735417,284.664583
6046,05-06 17:47:40,26.05316853,0.0,1.623056095,85.56231839,0.0,9.977310674,1999.964938,27.60604234,107.193611,284.364389
6047,05-06 17:47:50,26.30824612,0.0,0.711671641,85.20005915,0.0,9.90502803,2000.052822,28.67453093,106.651806,284.064194
6048,05-06 17:48:00,26.30945748,0.0,1.605274213,85.44813012,0.0,10.0778463,2000.024422,28.83060735,106.11,283.764
6049,05-06 17:48:10,26.14865805,0.0,1.407869473,85.62186387,0.0,9.927114257,1999.990877,28.41112237,105.568194,283.463806
6050,05-06 17:48:20,26.07616795,0.0,1.345110297,85.06277044,0.0,9.960965571,1999.974895,28.09164686,105.026389,283.163611
6051,05-06 17:48:30,26.08071349,0.0,1.221231966,85.22850187,0.0,9.905906076,1999.960651,28.35907555,104.484583,282.863417
6052,05-06 17:48:40,26.10038849,0.0,1.237685416,85.27268366,0.0,9.935109714,2000.087299,28.23231787,103.942778,282.563222
6053,05-06 17:48:50,26.32496004,0.0,1.197499013,85.07542003,0.0,10.02636433,2000.097986,29.42541295,103.400972,282.263028
6054,05-06 17:49:00,26.09585349,0.0,1.513373974,85.89142699,0.0,10.05286668,1999.998606,29.0159691,102.859167,281.962833
6055,05-06 17:49:10,26.26316567,0.0,1.424100068,85.53136067,0.0,9.980244216,1999.99689,28.36149497,102.317361,281.662639
6056,05-06 17:49:20,26.22746087,0.0,1.089338776,85.68591773,0.0,10.04847378,2000.043443,28.11688548,101.775556,281.362444
6057,05-06 17:49:30,26.08104962,0.0,1.583516375,86.03444761,0.0,10.08275926,1999.962803,28.34296624,101.23375,281.06225
6058,05-06 17:49:40,26.17877251,0.0,0.916159178,85.37520272,0.0,10.00225621,2000.095315,28.68911902,100.691944,280.762056
6059,05-06 17:49:50,26.20028527,0.0,1.497253174,85.54882105,0.0,9.919414706,1999.952318,29.17959467,100.150139,280.461861
6060,05-06 17:50:00,26.09147005,0.0,1.556503352,85.18102117,0.0,10.05688715,2000.046784,27.79706213,99.608333,280.161667
6061,05-06 17:50:10,26.09346276,0.0,1.451706038,84.86335594,0.0,9.911859557,2000.068957,27.94515219,99.066528,279.861472
6062,05-06 17:50:20,26.09888601,0.0,0.9399888,85.83089254,0.0,9.949524962,2000.080562,28.81735084,98.524722,279.561278
6063,05-06 17:50:30,26.2019509,0.0,1.310154937,85.93105346,0.0,10.01157544,1999.935198,29.01941751,97.982917,279.261083
6064,05-06 17:50:40,26.09026235,0.0,1.427401718,85.64786914,0.0,10.06784515,2000.05742,29.51553343,97.441111,278.960889
6065,05-06 17:50:50,26.09809965,0.0,1.667743491,85.06851268,0.0,10.0617087,2000.080259,29.27218092,96.899306,278.660694
6066,05-06 17:51:00,26.26840185,0.0,1.410587886,85.88796907,0.0,10.01814217,2000.033199,28.77776846,96.3575,278.3605
6067,05-06 17:51:10,26.14707437,0.0,0.861752688,85.70839907,0.0,10.02019405,2000.074267,27.95472406,95.815694,278.060306
6068,05-06 17:51:20,26.08431945,0.0,0.82620945,85.88950671,0.0,10.04266292,2000.055078,28.91128641,95.273889,277.760111
6069,05-06 17:51:30,26.07144004,0.0,0.974087131,85.90072443,0.0,9.969170898,1999.940983,29.35199987,94.732083,277.459917
6070,05-06 17:51:40,26.0421298,0.0,1.226466169,85.30479404,0.0,9.918898734,1999.958652,28.19846358,94.190278,277.159722
6071,05-06 17:51:50,26.0341609,0.0,0.931995573,85.11115594,0.0,10.02577417,1999.935615,28.87992601,93.648472,276.859528
6072,05-06 17:52:00,26.29162276,0.0,1.34416352,85.67547639,0.0,9.98427065,2000.018092,27.6941941,93.106667,276.559333
6073,05-06 17:52:10,26.22453785,0.0,1.248613882,85.78731364,0.0,10.07846586,2000.084284,29.55587695,92.564861,276.259139
6074,05-06 17:52:20,26.30178791,0.0,0.947608741,85.84590374,0.0,9.980765547,2000.050426,28.93730031,92.023056,275.958944
6075,05-06 17:52:30,26.16009747,0.0,1.361263274,85.34523129,0.0,10.0971052,1999.936532,29.00085018,91.48125,275.65875
6076,05-06 17:52:40,26.05705944,0.0,1.223206072,85.60271666,0.0,10.08191515,1999.924721,29.00444318,90.939444,275.358556
6077,05-06 17:52:50,25.95547508,0.0,1.227498898,85.69508817,0.0,9.906230457,1999.958476,29.09783068,90.397639,275.058361
6078,05-06 17:53:00,26.25300924,0.0,1.67164755,85.87346762,0.0,9.925444299,1999.912679,28.5809705,89.855833,274.758167
6079,05-06 17:53:10,26.02978331,0.0,1.244000885,85.4266335,0.0,9.911736088,2000.079511,28.38660912,89.314028,274.457972
6080,05-06 17:53:20,25.97257892,0.0,1.045637417,84.9139369,0.0,10.01656778,1999.959747,29.02007546,88.772222,274.157778
6081,05-06 17:53:30,26.13572204,0.0,1.02883912,85.29628996,0.0,9.92573094,1999.976272,28.88263824,88.230417,273.857583
6082,05-06 17:53:40,26.24274718,0.0,0.820293974,85.54809066,0.0,9.903601894,1999.920262,29.54444653,87.688611,273.557389
6083,05-06 17:53:50,26.0422487,0.0,1.686180979,85.82742643,0.0,9.912955716,2000.077111,27.97559708,87.146806,273.257194
6084,05-06 17:54:00,26.06308323,0.0,1.286251325,85.2096057,0.0,10.09329144,2000.076299,28.01189984,86.605,272.957
6085,05-06 17:54:10,26.03692669,0.0,1.31292341,85.54193466,0.0,10.02438152,2000.080811,28.40334361,86.063194,272.656806
6086,05-06 17:54:20,26.05019682,0.0,1.403113523,86.02470377,0.0,9.935889388,2000.009515,28.48176701,85.521389,272.356611
6087,05-06 17:54:30,26.2827122,0.0,1.401342387,84.94485918,0.0,9.963775623,1999.904974,28.95831106,84.979583,272.056417
6088,05-06 17:54:40,26.05137251,0.0,1.096515516,85.49534067,0.0,10.05796245,2000.03756,28.75415654,84.437778,271.756222
6089,05-06 17:54:50,26.16909851,0.0,1.424657154,85.86705044,0.0,9.954344034,1999.923324,28.18256461,83.895972,271.456028
6090,05-06 17:55:00,26.10168623,0.0,1.34214563,85.43934202,0.0,9.944415758,2000.065471,28.80780149,83.354167,271.155833
6091,05-06 17:55:10,26.22965591,0.0,1.194734311,85.50237821,0.0,10.02009523,2000.050421,29.82993419,82.812361,270.855639
6092,05-06 17:55:20,26.221626,0.0,1.181992202,85.41230643,0.0,9.960141638,2000.074042,28.36815788,82.270556,270.555444
6093,05-06 17:55:30,26.28801337,0.0,1.258326984,85.33105072,0.0,10.08956804,2000.073703,30.02202206,81.72875,270.25525
6094,05-06 17:55:40,26.07962713,0.0,1.512746917,85.22842652,0.0,10.06722451,1999.941275,28.40956969,81.186944,269.955056
6095,05-06 17:55:50,26.24683148,0.0,1.026644461,85.73165441,0.0,10.05439871,1999.999644,29.48158762,80.645139,269.654861
6096,05-06 17:56:00,25.9807348,0.0,1.580981052,85.25803366,0.0,9.949927215,2000.09843,29.25709762,80.103333,269.354667
6097,05-06 17:56:10,26.23573372,0.0,1.000483888,85.02062108,0.0,9.971849709,2000.06104,28.10069181,79.561528,269.054472
6098,05-06 17:56:20,26.12459985,0.0,1.515778833,85.29032624,0.0,10.02319435,2000.086002,28.76750353,79.019722,268.754278
6099,05-06 17:56:30,26.28901923,0.0,1.154951955,85.12338272,0.0,10.00172757,1999.964553,27.81544277,78.477917,268.454083
6100,05-06 17:56:40,26.17107644,0.0,1.108884395,85.83288603,0.0,10.0527007,1999.991706,29.8449421,77.936111,268.153889
6101,05-06 17:56:50,26.14393319,0.0,0.920966343,85.37600617,0.0,10.06605419,1999.930279,28.0656655,77.394306,267.853694
6102,05-06 17:57:00,26.26358971,0.0,1.049206786,85.29789961,0.0,10.05062898,1999.968275,29.09534123,76.8525,267.5535
6103,05-06 17:57:10,26.26845574,0.0,1.264050976,84.82871219,0.0,9.936595396,1999.962346,29.07361087,76.310694,267.253306
6104,05-06 17:57:20,26.11627294,0.0,1.20941993,85.20555442,0.0,9.94086056,2000.065432,28.69469895,75.768889,266.953111
6105,05-06 17:57:30,26.26266228,0.0,1.10964466,85.56893939,0.0,9.941002821,2000.092611,29.12356914,75.227083,266.652917
6106,05-06 17:57:40,26.2104559,0.0,1.103807708,84.92247944,0.0,10.07024903,2000.084256,29.04245718,74.685278,266.352722
6107,05-06 17:57:50,26.15976113,0.0,1.737992906,85.02352257,0.0,9.943643044,2000.009667,29.26598623,74.143472,266.052528
6108,05-06 17:58:00,26.20203231,0.0,1.05038868,85.65240674,0.0,9.978706525,2000.063258,27.563647,73.601667,265.752333
6109,05-06 17:58:10,26.05544892,0.0,1.440606694,85.59485383,0.0,10.03779265,1999.990464,29.90074019,73.059861,265.452139
6110,05-06 17:58:20,26.1109828,0.0,1.040813939,85.73741552,0.0,9.922372497,2000.08182,28.39468252,72.518056,265.151944
6111,05-06 17:58:30,26.28372668,0.0,1.291351936,85.4819065,0.0,10.04605154,1999.973678,29.49290962,71.97625,264.85175
6112,05-06 17:58:40,26.00398051,0.0,1.543764496,85.44785162,0.0,9.989852985,2000.035101,29.27599042,71.434444,264.551556
6113,05-06 17:58:50,26.22219497,0.0,1.699172011,85.33708486,0.0,9.934108197,2000.044554,28.38139629,70.892639,264.251361
6114,05-06 17:59:00,26.2528515,0.0,1.312213706,85.31070128,0.0,9.959768478,2000.026666,29.71587551,70.350833,263.951167
6115,05-06 17:59:10,26.06568474,0.0,1.160625378,85.22413231,0.0,10.04857702,1999.962832,28.43695509,69.809028,263.650972
6116,05-06 17:59:20,26.05982077,0.0,0.997900424,85.23384732,0.0,10.04642824,1999.969419,28.51289889,69.267222,263.350778
6117,05-06 17:59:30,26.17981924,0.0,0.841253593,85.35248962,0.0,10.00245815,1999.921439,27.85887464,68.725417,263.050583
6118,05-06 17:59:40,26.27352101,0.0,1.585423999,85.30283907,0.0,10.06778758,2000.032159,27.67126588,68.183611,262.750389
6119,05-06 17:59:50,26.22843093,0.0,1.707681973,85.09388823,0.0,9.967458448,2000.062187,29.72650483,67.641806,262.450194
6120,05-06 18:00:00,25.86903125,0.0,1.445311578,90.05440506,0.0,10.05727879,1983.728462,27.04375963,67.1,262.15
6121,05-06 18:00:10,25.32383111,0.0,1.436074791,87.27003062,0.0,9.934809498,1998.684323,26.66053658,66.938806,261.608194
6122,05-06 18:00:20,24.95700418,0.0,1.61162026,86.16497864,0.0,10.04088703,1975.464417,26.65474387,66.777611,261.066389
6123,05-06 18:00:30,25.18032868,0.0,1.69290362,90.53466375,0.0,10.0923589,1986.331763,27.04300187,66.616417,260.524583
6124,05-06 18:00:40,25.71952693,0.0,1.273291255,91.80810949,0.0,10.08432037,1975.910024,26.86450205,66.455222,259.982778
6125,05-06 18:00:50,25.67881194,0.0,1.658947336,87.12120233,0.0,10.06230011,1980.873537,27.51830737,66.294028,259.440972
6126,05-06 18:01:00,25.42510474,0.0,1.421980027,89.85480907,0.0,9.955281902,1978.626345,26.84643512,66.132833,258.899167
6127,05-06 18:01:10,25.10199901,0.0,1.485492372,90.44024179,0.0,9.909911099,1957.696282,26.6536648,65.971639,258.357361
6128,05-06 18:01:20,25.50924888,0.0,1.328715487,89.82300978,0.0,10.07465038,1974.952389,27.47629639,65.810444,257.815556
6129,05-06 18:01:30,25.05088237,0.0,1.627750338,92.65078212,0.0,9.937060545,1993.084294,27.98220372,65.64925,257.27375
6130,05-06 18:01:40,25.34435198,0.0,1.472531516,86.5852709,0.0,9.963352644,1969.832033,27.31262636,65.488056,256.731944
6131,05-06 18:01:50,25.58995365,0.0,1.430174587,90.90001807,0.0,10.06545348,1980.190352,26.99830712,65.326861,256.190139
6132,05-06 18:02:00,25.65390217,0.0,1.554052622,90.3354755,0.0,10.07993235,1994.473399,27.58806533,65.165667,255.648333
6133,05-06 18:02:10,25.61954146,0.0,1.566903994,92.6165403,0.0,10.01711738,1991.853635,26.75905494,65.004472,255.106528
6134,05-06 18:02:20,25.28627385,0.0,1.361250267,88.64374629,0.0,9.990549866,1966.629737,26.54278297,64.843278,254.564722
6135,05-06 18:02:30,25.84168722,0.0,1.433920505,92.33292876,0.0,9.905954264,1981.033599,27.10074774,64.682083,254.022917
6136,05-06 18:02:40,25.57130277,0.0,1.409392006,89.59371762,0.0,9.985223495,1970.828755,26.19665312,64.520889,253.481111
6137,05-06 18:02:50,25.83465246,0.0,1.716933202,88.50900499,0.0,9.971658984,1969.52925,26.86793637,64.359694,252.939306
6138,05-06 18:03:00,25.48482921,0.0,1.549823922,86.50112356,0.0,10.09934271,1979.958185,26.70694688,64.1985,252.3975
6139,05-06 18:03:10,25.21164235,0.0,1.332739841,88.49901466,0.0,10.05360593,1967.44629,26.98803593,64.037306,251.855694
6140,05-06 18:03:20,25.2711285,0.0,1.563548251,87.19116763,0.0,10.09600744,1947.909908,27.79774869,63.876111,251.313889
6141,05-06 18:03:30,25.60536809,0.0,1.370597276,87.01086877,0.0,10.07227685,1965.21181,27.2626314,63.714917,250.772083
6142,05-06 18:03:40,25.79085394,0.0,1.45228456,89.08451539,0.0,9.995123029,1965.399342,26.86909698,63.553722,250.230278
6143,05-06 18:03:50,25.6122423,0.0,1.338066066,89.7556049,0.0,10.03575837,1973.955939,26.92237295,63.392528,249.688472
6144,05-06 18:04:00,25.13880054,0.0,1.611673758,87.79451704,0.0,9.990770618,1966.814145,27.91323678,63.231333,249.146667
6145,05-06 18:04:10,25.57694265,0.0,1.660409444,87.44499477,0.0,9.954961877,1976.334222,27.23879795,63.070139,248.604861
6146,05-06 18:04:20,25.27608014,0.0,1.413808347,87.62329079,0.0,9.915541573,1959.187801,26.65808981,62.908944,248.063056
6147,05-06 18:04:30,25.60661772,0.0,1.433593947,86.83960829,0.0,9.927709561,1983.266693,26.84784543,62.74775,247.52125
6148,05-06 18:04:40,25.32704939,0.0,1.464601991,89.99305533,0.0,9.972624416,1956.491208,26.95541203,62.586556,246.979444
6149,05-06 18:04:50,25.13537271,0.0,1.501124368,85.96225675,0.0,10.08313724,1954.285493,26.3096332,62.425361,246.437639
6150,05-06 18:05:00,25.70841953,0.0,1.456736896,91.78105622,0.0,10.02459137,1991.739326,27.70042764,62.264167,245.895833
6151,05-06 18:05:10,25.40195871,0.0,1.725423552,90.51375753,0.0,9.938156781,1955.887417,26.57502961,62.102972,245.354028
6152,05-06 18:05:20,25.66543611,0.0,1.416717863,90.08324117,0.0,10.06271729,1997.344149,27.30167173,61.941778,244.812222
6153,05-06 18:05:30,25.93270805,0.0,1.393250812,93.74104871,0.0,9.994792198,1953.875683,26.91947452,61.780583,244.270417
6154,05-06 18:05:40,25.42266645,0.0,1.425140564,92.16964454,0.0,9.992812848,1963.414832,27.55064165,61.619389,243.728611
6155,05-06 18:05:50,25.31222092,0.0,1.583764607,88.05756324,0.0,9.906085778,2007.20819,27.07784757,61.458194,243.186806
6156,05-06 18:06:00,25.59305203,0.0,1.710056575,91.59080034,0.0,10.03679316,1981.436171,26.99699303,61.297,242.645
6157,05-06 18:06:10,25.10488157,0.0,1.234041563,94.04988904,0.0,10.0772179,2003.92864,27.08409304,61.135806,242.103194
6158,05-06 18:06:20,25.87442149,0.0,1.358773539,85.64074598,0.0,10.00728381,1943.02271,27.36041785,60.974611,241.561389
6159,05-06 18:06:30,25.86801744,0.0,1.626445633,89.88222183,0.0,10.08329979,1974.778036,27.19459583,60.813417,241.019583
6160,05-06 18:06:40,25.94378597,0.0,1.578196649,91.73156751,0.0,10.0311729,1998.18909,27.45593569,60.652222,240.477778
6161,05-06 18:06:50,25.81267066,0.0,1.767638112,89.14241035,0.0,10.0571558,1978.335587,27.58924283,60.491028,239.935972
6162,05-06 18:07:00,25.16972841,0.0,1.342706386,87.84460073,0.0,9.9450386,1959.015017,27.31734354,60.329833,239.394167
6163,05-06 18:07:10,25.68608731,0.0,1.644901182,85.71416009,0.0,10.09813684,1955.158752,26.91910864,60.168639,238.852361
6164,05-06 18:07:20,26.04281416,0.0,1.551714387,86.33474882,0.0,10.00208618,1991.97307,26.64140656,60.007444,238.310556
6165,05-06 18:07:30,26.12966415,0.0,1.592075982,92.22381767,0.0,10.04999255,1976.51571,26.20940643,59.84625,237.76875
6166,05-06 18:07:40,25.95406782,0.0,1.425049121,91.65829866,0.0,9.958233752,1969.522317,26.45285676,59.685056,237.226944
6167,05-06 18:07:50,25.49394115,0.0,1.602571417,89.61818158,0.0,10.05744358,1953.031942,26.81058313,59.523861,236.685139
6168,05-06 18:08:00,25.41681175,0.0,1.649014011,91.65484968,0.0,9.947733607,1973.117459,27.17208045,59.362667,236.143333
6169,05-06 18:08:10,25.84364938,0.0,1.289136106,90.24115377,0.0,9.940942944,1951.682888,27.04171694,59.201472,235.601528
6170,05-06 18:08:20,25.97086001,0.0,1.504064304,90.10323623,0.0,9.922368468,1959.13732,26.59365496,59.040278,235.059722
6171,05-06 18:08:30,25.76864953,0.0,1.563179338,89.5492841,0.0,9.940484617,1989.011046,27.37246881,58.879083,234.517917
6172,05-06 18:08:40,25.57945256,0.0,1.430255265,91.5787963,0.0,9.918949476,1963.215764,27.42607424,58.717889,233.976111
6173,05-06 18:08:50,25.52080409,0.0,1.388263537,90.4763418,0.0,9.914996937,1988.184436,27.20240781,58.556694,233.434306
6174,05-06 18:09:00,25.46787491,0.0,1.593550177,88.96071033,0.0,10.0455341,1963.124931,26.61983858,58.3955,232.8925
6175,05-06 18:09:10,25.57130027,0.0,1.54119436,90.86117495,0.0,9.911553187,2001.09274,26.73806586,58.234306,232.350694
6176,05-06 18:09:20,25.62678106,0.0,1.551107521,88.74631932,0.0,9.923474824,1986.117937,26.78257046,58.073111,231.808889
6177,05-06 18:09:30,25.97313627,0.0,1.417730008,86.19193662,0.0,10.00611298,1988.231327,27.66489891,57.911917,231.267083
6178,05-06 18:09:40,25.20848647,0.0,1.321175598,87.45051472,0.0,9.950352253,1987.068703,26.89720642,57.750722,230.725278
6179,05-06 18:09:50,25.67758429,0.0,1.59987733,88.35531587,0.0,9.934389051,1968.799245,27.02639168,57.589528,230.183472
6180,05-06 18:10:00,25.30917642,0.0,1.590784475,93.75274182,0.0,9.948929031,1961.063664,26.87141422,57.428333,229.641667
6181,05-06 18:10:10,25.56052558,0.0,1.605095906,87.31539297,0.0,9.913536514,1949.207659,26.52918103,57.267139,229.099861
6182,05-06 18:10:20,25.11908938,0.0,1.591256546,90.8196464,0.0,9.932950568,1981.514711,27.59424758,57.105944,228.558056
6183,05-06 18:10:30,25.16511439,0.0,1.575189671,89.34053773,0.0,10.01581844,1968.587532,26.45038854,56.94475,228.01625
6184,05-06 18:10:40,25.24033873,0.0,1.476223418,91.61148886,0.0,9.9618543,1990.583956,27.10762704,56.783556,227.474444
6185,05-06 18:10:50,25.30709359,0.0,1.683540534,92.49511299,0.0,9.917241001,1980.082025,26.45838436,56.622361,226.932639
6186,05-06 18:11:00,26.01550978,0.0,1.506177964,86.18951435,0.0,9.970330836,1957.634688,27.79080976,56.461167,226.390833
6187,05-06 18:11:10,25.57627676,0.0,1.502197932,91.82479298,0.0,9.968478322,2007.040349,27.49085135,56.299972,225.849028
6188,05-06 18:11:20,25.07863693,0.0,1.438913137,86.67075172,0.0,9.970394503,1948.274343,26.79120957,56.138778,225.307222
6189,05-06 18:11:30,25.81158977,0.0,1.464875957,88.76737701,0.0,10.06208872,1991.843211,26.67902474,55.977583,224.765417
6190,05-06 18:11:40,25.3854017,0.0,1.396722759,87.63488687,0.0,10.02352547,1956.326297,27.07963429,55.816389,224.223611
6191,05-06 18:11:50,25.46173021,0.0,1.28000733,89.85639297,0.0,9.982388013,1987.351937,26.85485559,55.655194,223.681806
6192,05-06 18:12:00,25.61475081,0.0,1.301047316,85.69265557,0.0,10.07651949,2004.912841,26.16018923,55.494,223.14
6193,05-06 18:12:10,25.33563991,0.0,1.431560925,86.93162911,0.0,10.07535502,1957.552703,27.17797368,55.332806,222.598194
6194,05-06 18:12:20,25.54354128,0.0,1.705399802,89.70629158,0.0,9.929449978,1976.214238,27.52891712,55.171611,222.056389
6195,05-06 18:12:30,25.87789883,0.0,1.489867832,90.54928383,0.0,9.983117744,1995.171408,27.1240664,55.010417,221.514583
6196,05-06 18:12:40,25.22530857,0.0,1.347746712,87.65806528,0.0,10.07750737,1993.974893,27.03319551,54.849222,220.972778
6197,05-06 18:12:50,25.15064996,0.0,1.542143439,88.09323453,0.0,10.07335074,1990.338851,26.87287332,54.688028,220.430972
6198,05-06 18:13:00,25.4716351,0.0,1.548411393,92.13743489,0.0,9.955714956,1992.933243,26.83429953,54.526833,219.889167
6199,05-06 18:13:10,25.11729474,0.0,1.452032681,91.24601307,0.0,9.91613113,1982.206148,27.4437112,54.365639,219.347361
6200,05-06 18:13:20,25.60736925,0.0,1.363244472,91.01637897,0.0,10.03056616,1985.025271,27.16340851,54.204444,218.805556
6201,05-06 18:13:30,25.31581394,0.0,1.612341699,88.85173187,0.0,10.00155233,1973.473186,27.77015989,54.04325,218.26375
6202,05-06 18:13:40,25.87968388,0.0,1.628333514,87.87405693,0.0,9.952706153,1996.755266,27.93292329,53.882056,217.721944
6203,05-06 18:13:50,25.15313119,0.0,1.461762061,91.77450413,0.0,9.959402878,1983.430284,26.58691973,53.720861,217.180139
6204,05-06 18:14:00,25.48394632,0.0,1.692450119,92.82704502,0.0,9.980841585,1991.746555,27.61513944,53.559667,216.638333
6205,05-06 18:14:10,25.99249035,0.0,1.543095199,87.45750194,0.0,9.963264085,1979.361211,27.12956118,53.398472,216.096528
6206,05-06 18:14:20,25.86135191,0.0,1.504068239,87.14205476,0.0,9.985780153,1994.260413,27.11932843,53.237278,215.554722
6207,05-06 18:14:30,25.55347798,0.0,1.369330302,92.51371533,0.0,9.963440285,1968.130374,27.05600767,53.076083,215.012917
6208,05-06 18:14:40,25.22131979,0.0,1.345097047,92.35898414,0.0,9.982817535,1964.526551,27.89362788,52.914889,214.471111
6209,05-06 18:14:50,25.78817233,0.0,1.489128066,92.8159098,0.0,10.02906097,1964.590954,27.32367694,52.753694,213.929306
6210,05-06 18:15:00,25.78252191,0.0,1.536671231,92.68735057,0.0,9.957826232,1960.382003,26.65844077,52.5925,213.3875
6211,05-06 18:15:10,25.11651123,0.0,1.587306983,93.95559348,0.0,9.910693881,2003.570748,26.94651033,52.431306,212.845694
6212,05-06 18:15:20,25.40196948,0.0,1.561590635,88.42353558,0.0,10.09829299,1999.334125,27.11712565,52.270111,212.303889
6213,05-06 18:15:30,25.33344434,0.0,1.412154414,91.2544939,0.0,9.960928556,1952.999908,26.79616499,52.108917,211.762083
6214,05-06 18:15:40,25.39646102,0.0,1.599710724,89.12112328,0.0,9.957285059,1980.2643,26.48736913,51.947722,211.220278
6215,05-06 18:15:50,25.9379599,0.0,1.481569969,90.74437992,0.0,10.0753543,1966.310774,26.8479722,51.786528,210.678472
6216,05-06 18:16:00,25.22808642,0.0,1.727074874,88.00640483,0.0,9.991107053,2003.831973,27.83715225,51.625333,210.136667
6217,05-06 18:16:10,25.17759444,0.0,1.691559084,90.26487074,0.0,9.998622868,1993.175422,27.00639085,51.464139,209.594861
6218,05-06 18:16:20,25.2853597,0.0,1.417846024,92.2987545,0.0,9.972661044,1999.362755,26.79651076,51.302944,209.053056
6219,05-06 18:16:30,25.99859697,0.0,1.388350957,88.02441945,0.0,9.973833105,1975.909105,26.86057798,51.14175,208.51125
6220,05-06 18:16:40,25.49704299,0.0,1.65209662,87.96071755,0.0,10.00703934,1997.943646,27.13904126,50.980556,207.969444
6221,05-06 18:16:50,25.30045482,0.0,1.541131604,91.89492609,0.0,10.05809094,1968.713451,27.68753951,50.819361,207.427639
6222,05-06 18:17:00,25.95802378,0.0,1.659471155,88.47941428,0.0,10.01757314,1961.454249,27.52636746,50.658167,206.885833
6223,05-06 18:17:10,25.27813741,0.0,1.624736266,92.75534583,0.0,9.993445975,1971.79649,27.27584633,50.496972,206.344028
6224,05-06 18:17:20,25.28942411,0.0,1.375851298,91.63080044,0.0,9.988235528,1956.426492,26.96769782,50.335778,205.802222
6225,05-06 18:17:30,25.77357006,0.0,1.602047161,91.21114436,0.0,9.904224614,1953.179859,27.68704037,50.174583,205.260417
6226,05-06 18:17:40,25.73207923,0.0,1.241216809,88.79719881,0.0,9.97834161,1994.341921,27.20816168,50.013389,204.718611
6227,05-06 18:17:50,26.08410976,0.0,1.377613816,92.62864456,0.0,9.967144163,1987.069784,26.38581194,49.852194,204.176806
6228,05-06 18:18:00,25.6066731,0.0,1.480146654,92.00770553,0.0,10.04222703,1999.616714,27.84881487,49.691,203.635
6229,05-06 18:18:10,25.16699839,0.0,1.471370894,89.62934203,0.0,9.990036105,1964.37803,27.62937024,49.529806,203.093194
6230,05-06 18:18:20,25.41696003,0.0,1.29015173,89.31900538,0.0,10.06658412,1953.471897,27.54369903,49.368611,202.551389
6231,05-06 18:18:30,25.98981445,0.0,1.613297852,88.98493416,0.0,10.00875621,1988.830899,26.71556339,49.207417,202.009583
6232,05-06 18:18:40,25.85431472,0.0,1.525253506,91.37016284,0.0,10.03703615,1993.492299,27.28631938,49.046222,201.467778
6233,05-06 18:18:50,25.25833205,0.0,1.570020335,88.8746311,0.0,10.03813437,1992.06304,26.63146324,48.885028,200.925972
6234,05-06 18:19:00,25.76449856,0.0,1.522504721,90.86605367,0.0,10.08814675,1982.720942,27.22601461,48.723833,200.384167
6235,05-06 18:19:10,25.86463032,0.0,1.321377451,88.11488712,0.0,9.944515091,1997.942899,27.13121029,48.562639,199.842361
6236,05-06 18:19:20,25.33677761,0.0,1.536728035,89.98633062,0.0,10.07499825,1989.502738,27.84818037,48.401444,199.300556
6237,05-06 18:19:30,25.02962735,0.0,1.450663168,88.0628976,0.0,9.915728919,1957.823207,26.63387482,48.24025,198.75875
6238,05-06 18:19:40,25.38899728,0.0,1.531214477,92.80869263,0.0,10.05849039,1963.110887,27.06771813,48.079056,198.216944
6239,05-06 18:19:50,25.93197461,0.0,1.540676531,85.5766973,0.0,9.993251329,1973.755095,27.46532389,47.917861,197.675139
6240,05-06 18:20:00,25.92498933,0.0,1.590082805,90.845037,0.0,10.07961823,1975.164425,27.54308447,47.756667,197.133333
6241,05-06 18:20:10,25.42955239,0.0,1.594674825,91.84751278,0.0,10.05724599,1978.866211,26.52700227,47.595472,196.591528
6242,05-06 18:20:20,25.9111973,0.0,1.528956176,90.54854091,0.0,9.93576257,1952.659232,27.657401,47.434278,196.049722
6243,05-06 18:20:30,25.23893358,0.0,1.676515931,87.46812956,0.0,9.927020214,1982.095589,27.65027389,47.273083,195.507917
6244,05-06 18:20:40,25.53146596,0.0,1.659735336,87.65888,0.0,10.06506965,1945.287656,27.19984977,47.111889,194.966111
6245,05-06 18:20:50,25.39411844,0.0,1.666592779,86.89636897,0.0,9.966356142,1971.049209,27.57950731,46.950694,194.424306
6246,05-06 18:21:00,25.62551586,0.0,1.527155261,89.23964732,0.0,10.06789647,1960.757874,27.39100108,46.7895,193.8825
